rank,title,subhead,count,tag,link,scrape_date
5.0,“感觉整个广州的人都来了”,6月19日上午，著名的“堵船”盛景在广州猎德涌上演，猎德龙舟招景活动在此举行。网友：“感觉整个广州的人都来了”。 查看更多>,7427763,,https://www.baidu.com/s?wd=%E2%80%9C%E6%84%9F%E8%A7%89%E6%95%B4%E4%B8%AA%E5%B9%BF%E5%B7%9E%E7%9A%84%E4%BA%BA%E9%83%BD%E6%9D%A5%E4%BA%86%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
6.0,57岁女子参加婚礼发现新娘是自己,近日，57岁女子邓女士在广东广州参加婚礼时，意外发现新娘竟是自己。这场迟来36年的婚礼由儿女秘密策划两个月，以拍全家福为... 查看更多>,7331544,,https://www.baidu.com/s?wd=57%E5%B2%81%E5%A5%B3%E5%AD%90%E5%8F%82%E5%8A%A0%E5%A9%9A%E7%A4%BC%E5%8F%91%E7%8E%B0%E6%96%B0%E5%A8%98%E6%98%AF%E8%87%AA%E5%B7%B1&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
7.0,端午插艾别选错 分清“艾”与“蒿”,端午插艾是传统习俗，在日常叫法里，艾草也被叫作艾蒿。一字之差，很多人混淆了艾草与蒿草，其实从植物分类来看，二者分属不同品... 查看更多>,7237517,,https://www.baidu.com/s?wd=%E7%AB%AF%E5%8D%88%E6%8F%92%E8%89%BE%E5%88%AB%E9%80%89%E9%94%99+%E5%88%86%E6%B8%85%E2%80%9C%E8%89%BE%E2%80%9D%E4%B8%8E%E2%80%9C%E8%92%BF%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
8.0,各地血库告急 为何公众反感无偿献血,近日，《半月谈》发文关注多地血库告急背景下公众对无偿献血的抵触情绪。文章指出，献血伤身的认知并无医学依据，影响献血积极性... 查看更多>,7138672,,https://www.baidu.com/s?wd=%E5%90%84%E5%9C%B0%E8%A1%80%E5%BA%93%E5%91%8A%E6%80%A5+%E4%B8%BA%E4%BD%95%E5%85%AC%E4%BC%97%E5%8F%8D%E6%84%9F%E6%97%A0%E5%81%BF%E7%8C%AE%E8%A1%80&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
9.0,世界杯来了个巨人,近日，澳大利亚后卫苏塔在本届世界杯上，凭借优异的防守表现和出众的身高引起了大家的关注，这名效力于英格兰莱斯特城俱乐部的澳... 查看更多>,7048379,新,https://www.baidu.com/s?wd=%E4%B8%96%E7%95%8C%E6%9D%AF%E6%9D%A5%E4%BA%86%E4%B8%AA%E5%B7%A8%E4%BA%BA&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
10.0,韩国门将超级失误,6月19日的世界杯比赛，韩国门将金承奎接球脱手，导致墨西哥队比分领先。詹俊：超级失误！ 查看更多>,6945701,热,https://www.baidu.com/s?wd=%E9%9F%A9%E5%9B%BD%E9%97%A8%E5%B0%86%E8%B6%85%E7%BA%A7%E5%A4%B1%E8%AF%AF&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
11.0,喝雄黄酒杀菌？这些端午谣言别信,近年来，有谣言称喝雄黄酒可杀菌消毒？官方辟谣：雄黄酒内服存在中毒风险，加热后毒性更强。雄黄主要成分为二硫化砷，遇热易氧化... 查看更多>,6848339,,https://www.baidu.com/s?wd=%E5%96%9D%E9%9B%84%E9%BB%84%E9%85%92%E6%9D%80%E8%8F%8C%EF%BC%9F%E8%BF%99%E4%BA%9B%E7%AB%AF%E5%8D%88%E8%B0%A3%E8%A8%80%E5%88%AB%E4%BF%A1&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
12.0,警方通报黄子韬违停,6月19日，北京交警发布内容显示，近日接到群众举报，一辆悬挂外埠号牌的小客车涉嫌违法停车。经查，驾驶人黄某某（男，33岁... 查看更多>,6762716,新,https://www.baidu.com/s?wd=%E8%AD%A6%E6%96%B9%E9%80%9A%E6%8A%A5%E9%BB%84%E5%AD%90%E9%9F%AC%E8%BF%9D%E5%81%9C&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
13.0,72岁丈母娘为搬到女婿隔壁开心落泪,近日，杭州一位72岁老人通过公租房选房，如愿搬到女婿隔壁后激动落泪。女儿去世后，女婿成了她最亲近的依靠，这些年一直照顾老... 查看更多>,6659513,热,https://www.baidu.com/s?wd=72%E5%B2%81%E4%B8%88%E6%AF%8D%E5%A8%98%E4%B8%BA%E6%90%AC%E5%88%B0%E5%A5%B3%E5%A9%BF%E9%9A%94%E5%A3%81%E5%BC%80%E5%BF%83%E8%90%BD%E6%B3%AA&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
14.0,话剧导演陈明昊：没要求周冬雨背词,近日，周冬雨被爆话剧朗读台词，导演陈明昊回应称：没要求演员背词。 查看更多>,6573375,,https://www.baidu.com/s?wd=%E8%AF%9D%E5%89%A7%E5%AF%BC%E6%BC%94%E9%99%88%E6%98%8E%E6%98%8A%EF%BC%9A%E6%B2%A1%E8%A6%81%E6%B1%82%E5%91%A8%E5%86%AC%E9%9B%A8%E8%83%8C%E8%AF%8D&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
15.0,900多年前的肉粽子长这样,2014年6月，考古人员在安徽芜湖南陵县一处北宋墓葬中发现两颗距今至少900年的粽子，其中一颗保存较完整。经鉴定，粽内含... 查看更多>,6478396,,https://www.baidu.com/s?wd=900%E5%A4%9A%E5%B9%B4%E5%89%8D%E7%9A%84%E8%82%89%E7%B2%BD%E5%AD%90%E9%95%BF%E8%BF%99%E6%A0%B7&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
16.0,金饰克价一夜大跌44元,6月19日，金饰克价再跌破1300，其中老凤祥足金首饰克价1265元，较前一日1309元降了44元；周大福、老庙黄金分别... 查看更多>,6371625,,https://www.baidu.com/s?wd=%E9%87%91%E9%A5%B0%E5%85%8B%E4%BB%B7%E4%B8%80%E5%A4%9C%E5%A4%A7%E8%B7%8C44%E5%85%83&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
17.0,叠滘龙船漂移！决战东胜S弯,6月19日至22日、27日13:30，一汽-大众T6·2026中国（佛山）叠滘龙船漂移赛开赛！水陆空多机位高清直击！25... 查看更多>,6275757,,https://www.baidu.com/s?wd=%E5%8F%A0%E6%BB%98%E9%BE%99%E8%88%B9%E6%BC%82%E7%A7%BB%EF%BC%81%E5%86%B3%E6%88%98%E4%B8%9C%E8%83%9CS%E5%BC%AF&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
18.0,顶流演员竟然没戏拍了吗,6月14日晚的微博电影之夜，董子健、刘昊然纷纷对着台下镜头直接喊话：“找我工作，谢谢！”程潇也在红毯上坦言“档期很空”。... 查看更多>,6190949,,https://www.baidu.com/s?wd=%E9%A1%B6%E6%B5%81%E6%BC%94%E5%91%98%E7%AB%9F%E7%84%B6%E6%B2%A1%E6%88%8F%E6%8B%8D%E4%BA%86%E5%90%97&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
19.0,瑞士外交部证实美伊会谈取消,查看更多>,6090005,新,https://www.baidu.com/s?wd=%E7%91%9E%E5%A3%AB%E5%A4%96%E4%BA%A4%E9%83%A8%E8%AF%81%E5%AE%9E%E7%BE%8E%E4%BC%8A%E4%BC%9A%E8%B0%88%E5%8F%96%E6%B6%88&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
20.0,莫斯科遭2年来最大规模无人机袭击,当地时间6月18日，莫斯科遭遇近两年来最大规模无人机袭击，乌克兰无人机击中卡波特尼亚区炼油厂及萨多沃德购物中心，致储油罐... 查看更多>,5991608,,https://www.baidu.com/s?wd=%E8%8E%AB%E6%96%AF%E7%A7%91%E9%81%AD2%E5%B9%B4%E6%9D%A5%E6%9C%80%E5%A4%A7%E8%A7%84%E6%A8%A1%E6%97%A0%E4%BA%BA%E6%9C%BA%E8%A2%AD%E5%87%BB&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
21.0,多名学生违背张桂梅忠告回到大山,多名从云南华坪女子高中毕业的学生违背校长张桂梅“走出大山后不要回来”的忠告，主动返乡担任教师、医生等基层职业。张桂梅从最... 查看更多>,5901660,,https://www.baidu.com/s?wd=%E5%A4%9A%E5%90%8D%E5%AD%A6%E7%94%9F%E8%BF%9D%E8%83%8C%E5%BC%A0%E6%A1%82%E6%A2%85%E5%BF%A0%E5%91%8A%E5%9B%9E%E5%88%B0%E5%A4%A7%E5%B1%B1&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
22.0,世界杯为等广告播完让球员多站40秒,2026美加墨世界杯启用强制补水新规，揭幕战球员曾因等广告多停留40秒。该规则不分赛场气温一刀切执行，为转播商开辟固定广... 查看更多>,5790337,,https://www.baidu.com/s?wd=%E4%B8%96%E7%95%8C%E6%9D%AF%E4%B8%BA%E7%AD%89%E5%B9%BF%E5%91%8A%E6%92%AD%E5%AE%8C%E8%AE%A9%E7%90%83%E5%91%98%E5%A4%9A%E7%AB%9940%E7%A7%92&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
23.0,DeepSeek识图把梁文锋认成张一鸣,6月18日，DeepSeek网页及APP端，均新增了“识图模式”，并显示“图片理解功能内测中”。但记者实测发现，Deep... 查看更多>,5712694,,https://www.baidu.com/s?wd=DeepSeek%E8%AF%86%E5%9B%BE%E6%8A%8A%E6%A2%81%E6%96%87%E9%94%8B%E8%AE%A4%E6%88%90%E5%BC%A0%E4%B8%80%E9%B8%A3&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
24.0,缅甸总统在上海感叹中国太发达了,6月18日，缅甸总统敏昂莱到访上海临港新片区参观考察，并让随行人员多学习：中国太发达了！ 查看更多>,5617478,,https://www.baidu.com/s?wd=%E7%BC%85%E7%94%B8%E6%80%BB%E7%BB%9F%E5%9C%A8%E4%B8%8A%E6%B5%B7%E6%84%9F%E5%8F%B9%E4%B8%AD%E5%9B%BD%E5%A4%AA%E5%8F%91%E8%BE%BE%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
25.0,你支持“咸粽”还是“甜粽”,近日，端午节再度掀起“咸甜粽之争”。有人偏爱咸粽的鲜香满足，也有人坚持甜粽的软糯清甜，不同地域和饮食习惯让口味选择各不相... 查看更多>,5524047,,https://www.baidu.com/s?wd=%E4%BD%A0%E6%94%AF%E6%8C%81%E2%80%9C%E5%92%B8%E7%B2%BD%E2%80%9D%E8%BF%98%E6%98%AF%E2%80%9C%E7%94%9C%E7%B2%BD%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
26.0,广东人真把“屈原”救上来了,6月19日，广东佛山叠滘龙舟队因高速竞渡被网友调侃“真把‘屈原’救上来了”，引发热议。 查看更多>,5408341,,https://www.baidu.com/s?wd=%E5%B9%BF%E4%B8%9C%E4%BA%BA%E7%9C%9F%E6%8A%8A%E2%80%9C%E5%B1%88%E5%8E%9F%E2%80%9D%E6%95%91%E4%B8%8A%E6%9D%A5%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
27.0,韩国男团嘲讽孙兴慜,SHINee成员崔珉豪与东方神起成员沈昌珉一同观战2026美加墨世界杯墨西哥对阵韩国的小组赛，观赛过程中沈昌珉看到孙兴慜... 查看更多>,5329144,新,https://www.baidu.com/s?wd=%E9%9F%A9%E5%9B%BD%E7%94%B7%E5%9B%A2%E5%98%B2%E8%AE%BD%E5%AD%99%E5%85%B4%E6%85%9C&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
28.0,今年端午60年一遇,快接住60年一遇的端午好运！丙午年甲午月端午节，又是农历五月初五，五福临门，好运翻倍！记得要挂艾草、吃粽子，以此驱病纳祥... 查看更多>,5221870,热,https://www.baidu.com/s?wd=%E4%BB%8A%E5%B9%B4%E7%AB%AF%E5%8D%8860%E5%B9%B4%E4%B8%80%E9%81%87&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
29.0,C罗粉丝攻陷队友社媒评论区,6月19日消息，世界杯小组赛首轮爆冷被民主刚果队逼平之后，葡萄牙队上下面临了很大的压力。尤其是球队队长C罗，在比赛中的低... 查看更多>,5142430,,https://www.baidu.com/s?wd=C%E7%BD%97%E7%B2%89%E4%B8%9D%E6%94%BB%E9%99%B7%E9%98%9F%E5%8F%8B%E7%A4%BE%E5%AA%92%E8%AF%84%E8%AE%BA%E5%8C%BA&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
30.0,美国4位前总统同框 克林顿打瞌睡,当地时间6月19日，美国四位前总统克林顿、小布什、奥巴马和拜登在奥巴马总统中心启用仪式上同框亮相，其中克林顿被直播镜头拍... 查看更多>,5027559,,https://www.baidu.com/s?wd=%E7%BE%8E%E5%9B%BD4%E4%BD%8D%E5%89%8D%E6%80%BB%E7%BB%9F%E5%90%8C%E6%A1%86+%E5%85%8B%E6%9E%97%E9%A1%BF%E6%89%93%E7%9E%8C%E7%9D%A1&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
31.0,李现被聘为世界杯开球嘉宾,6月19日，世界杯赞助商阿迪达斯更新社媒宣布，中国演员李现将担任本届世界杯次轮西班牙vs沙特的开球嘉宾。西班牙与佛得角、... 查看更多>,4956529,,https://www.baidu.com/s?wd=%E6%9D%8E%E7%8E%B0%E8%A2%AB%E8%81%98%E4%B8%BA%E4%B8%96%E7%95%8C%E6%9D%AF%E5%BC%80%E7%90%83%E5%98%89%E5%AE%BE&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
32.0,武昌火车站多人拎箱在积水中前行,6月19日，武昌火车站因暴雨被淹，有积水到达脚踝位置，乘客拍到多人拎箱在积水中前行，武昌火车站工作人员最新回应：系负一层... 查看更多>,4857918,,https://www.baidu.com/s?wd=%E6%AD%A6%E6%98%8C%E7%81%AB%E8%BD%A6%E7%AB%99%E5%A4%9A%E4%BA%BA%E6%8B%8E%E7%AE%B1%E5%9C%A8%E7%A7%AF%E6%B0%B4%E4%B8%AD%E5%89%8D%E8%A1%8C&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
33.0,农户10亩辣椒一夜之间全部死亡,近日，河南开封一名农户的‌10亩辣椒‌一夜之间全部枯死，叶片出现黄褐色斑点，初步估算损失‌8万元‌。 查看更多>,4748786,,https://www.baidu.com/s?wd=%E5%86%9C%E6%88%B710%E4%BA%A9%E8%BE%A3%E6%A4%92%E4%B8%80%E5%A4%9C%E4%B9%8B%E9%97%B4%E5%85%A8%E9%83%A8%E6%AD%BB%E4%BA%A1&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
34.0,刘建宏：C罗该给葡萄牙打替补,北京时间6月18日，世界杯小组赛首轮，葡萄牙1-1民主刚果，C罗没有进球，表现低迷，前央视名嘴刘建宏用大巴黎举例，认为C... 查看更多>,4666624,,https://www.baidu.com/s?wd=%E5%88%98%E5%BB%BA%E5%AE%8F%EF%BC%9AC%E7%BD%97%E8%AF%A5%E7%BB%99%E8%91%A1%E8%90%84%E7%89%99%E6%89%93%E6%9B%BF%E8%A1%A5&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
35.0,韩国门将失误惊呆甲亢哥,北京时间6月19日，2026世界杯A组第二轮，东道主墨西哥1-0战胜韩国，两连胜锁定小组第1提前出线。韩国门将金承奎出线... 查看更多>,4558379,,https://www.baidu.com/s?wd=%E9%9F%A9%E5%9B%BD%E9%97%A8%E5%B0%86%E5%A4%B1%E8%AF%AF%E6%83%8A%E5%91%86%E7%94%B2%E4%BA%A2%E5%93%A5&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
36.0,韩国门将曾有更离谱失误,6月19日，在2026年美加墨世界杯韩国队对阵墨西哥队的比赛中，韩国门将‌金承奎‌离谱的致命失误，导致球队0-1告负。随... 查看更多>,4470540,,https://www.baidu.com/s?wd=%E9%9F%A9%E5%9B%BD%E9%97%A8%E5%B0%86%E6%9B%BE%E6%9C%89%E6%9B%B4%E7%A6%BB%E8%B0%B1%E5%A4%B1%E8%AF%AF&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
37.0,曝立陶宛同意中方设立代办处,据媒体6月17日报道，立陶宛议会外交事务委员会主席雷米吉尤斯·莫图扎斯表示，立陶宛已同意中方在该国设立临时代办处，称此举... 查看更多>,4365165,,https://www.baidu.com/s?wd=%E6%9B%9D%E7%AB%8B%E9%99%B6%E5%AE%9B%E5%90%8C%E6%84%8F%E4%B8%AD%E6%96%B9%E8%AE%BE%E7%AB%8B%E4%BB%A3%E5%8A%9E%E5%A4%84&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
38.0,男子婚宴后猝死 新人因敬酒被索赔,46岁男子参加婚宴喝酒回家后身体不适，送医后经抢救无效身亡。死者家属认为新人向亲友共同敬酒属劝酒，于是向新人索赔38万余... 查看更多>,4262220,,https://www.baidu.com/s?wd=%E7%94%B7%E5%AD%90%E5%A9%9A%E5%AE%B4%E5%90%8E%E7%8C%9D%E6%AD%BB+%E6%96%B0%E4%BA%BA%E5%9B%A0%E6%95%AC%E9%85%92%E8%A2%AB%E7%B4%A2%E8%B5%94&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
39.0,商务部：将对澳进口牛肉加征55%关税,6月19日商务部发布提示，澳大利亚对华进口牛肉6月18日已达国别配额上限，依据相关公告，自6月20日零点起，我国将对澳进... 查看更多>,4191782,,https://www.baidu.com/s?wd=%E5%95%86%E5%8A%A1%E9%83%A8%EF%BC%9A%E5%B0%86%E5%AF%B9%E6%BE%B3%E8%BF%9B%E5%8F%A3%E7%89%9B%E8%82%89%E5%8A%A0%E5%BE%8155%25%E5%85%B3%E7%A8%8E&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
40.0,加拿大球员重伤 小腿变形,6月19日，世界杯小组赛第二轮：加拿大vs卡塔尔，卡塔尔中场阿西姆·马迪博在一次拼抢中，一脚踢在了加拿大中场伊斯梅尔·科... 查看更多>,4099777,热,https://www.baidu.com/s?wd=%E5%8A%A0%E6%8B%BF%E5%A4%A7%E7%90%83%E5%91%98%E9%87%8D%E4%BC%A4+%E5%B0%8F%E8%85%BF%E5%8F%98%E5%BD%A2&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
41.0,首支32强诞生！墨西哥战胜韩国出线,北京时间6月19日，2026年美加墨世界杯继续进行。在A组第二轮角逐中，墨西哥1-0战胜韩国。 查看更多>,3999385,,https://www.baidu.com/s?wd=%E9%A6%96%E6%94%AF32%E5%BC%BA%E8%AF%9E%E7%94%9F%EF%BC%81%E5%A2%A8%E8%A5%BF%E5%93%A5%E6%88%98%E8%83%9C%E9%9F%A9%E5%9B%BD%E5%87%BA%E7%BA%BF&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
42.0,20寸行李箱不能免费登机了吗,假期出行，不少旅客反映乘坐飞机时，20寸的行李箱无法免费登机，并且各家航空公司执行标准也并不相同，这是怎么回事呢？据悉，... 查看更多>,3889418,新,https://www.baidu.com/s?wd=20%E5%AF%B8%E8%A1%8C%E6%9D%8E%E7%AE%B1%E4%B8%8D%E8%83%BD%E5%85%8D%E8%B4%B9%E7%99%BB%E6%9C%BA%E4%BA%86%E5%90%97&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
43.0,老人3万2买“小卡宴”车抖得像拖拉机,近日，河南许昌一老人花32000元买“小卡宴”老头乐，车抖得像“拖拉机”。老人表示：“合格证啥都没有，一直在家放着不敢开... 查看更多>,3776091,新,https://www.baidu.com/s?wd=%E8%80%81%E4%BA%BA3%E4%B8%872%E4%B9%B0%E2%80%9C%E5%B0%8F%E5%8D%A1%E5%AE%B4%E2%80%9D%E8%BD%A6%E6%8A%96%E5%BE%97%E5%83%8F%E6%8B%96%E6%8B%89%E6%9C%BA&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
44.0,女子退租遭房东索要688元月子红包,据报道，深圳一名孕妇租客退租时，房东以“坐月子冲撞运势”为由索要688元“风水红包”，并扣押金6000元，租客质疑房东借... 查看更多>,3718224,,https://www.baidu.com/s?wd=%E5%A5%B3%E5%AD%90%E9%80%80%E7%A7%9F%E9%81%AD%E6%88%BF%E4%B8%9C%E7%B4%A2%E8%A6%81688%E5%85%83%E6%9C%88%E5%AD%90%E7%BA%A2%E5%8C%85&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
45.0,宝马停产国产纯电车型？回应来了,6月18日，针对网传宝马将于7月起全面停产i3、i5、iX1等全系国产纯电车型的消息，据中国经营报报道，一名接近宝马官方... 查看更多>,3613552,,https://www.baidu.com/s?wd=%E5%AE%9D%E9%A9%AC%E5%81%9C%E4%BA%A7%E5%9B%BD%E4%BA%A7%E7%BA%AF%E7%94%B5%E8%BD%A6%E5%9E%8B%EF%BC%9F%E5%9B%9E%E5%BA%94%E6%9D%A5%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
46.0,宁波74岁阿婆卖掉上海别墅返乡种树,据报道，宁波74岁阿婆卖掉上海两套别墅，返乡在北仑村道旁种植上千棵罗汉松，单棵市场价最高达十万元。尽管被家人和村民质疑“... 查看更多>,3529766,,https://www.baidu.com/s?wd=%E5%AE%81%E6%B3%A274%E5%B2%81%E9%98%BF%E5%A9%86%E5%8D%96%E6%8E%89%E4%B8%8A%E6%B5%B7%E5%88%AB%E5%A2%85%E8%BF%94%E4%B9%A1%E7%A7%8D%E6%A0%91&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
47.0,韩国球员踩踏对手还不耐烦：赶紧起来,6月19日9点，世界杯A组小组赛第二轮墨西哥对阵韩国。比赛刚刚进行到第5分钟，韩国队中场李刚仁就吃到一张黄牌。他不仅鞋底... 查看更多>,3389872,,https://www.baidu.com/s?wd=%E9%9F%A9%E5%9B%BD%E7%90%83%E5%91%98%E8%B8%A9%E8%B8%8F%E5%AF%B9%E6%89%8B%E8%BF%98%E4%B8%8D%E8%80%90%E7%83%A6%EF%BC%9A%E8%B5%B6%E7%B4%A7%E8%B5%B7%E6%9D%A5&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
48.0,武汉暴雨中丈夫撑伞背妻子涉水前行,6月19日清晨8时许，武汉遭遇入梅后首轮强降雨，洪山区仁和路大洲村公交站附近积水漫过小路。一位丈夫背起妻子，在暴雨中趟过... 查看更多>,3302874,,https://www.baidu.com/s?wd=%E6%AD%A6%E6%B1%89%E6%9A%B4%E9%9B%A8%E4%B8%AD%E4%B8%88%E5%A4%AB%E6%92%91%E4%BC%9E%E8%83%8C%E5%A6%BB%E5%AD%90%E6%B6%89%E6%B0%B4%E5%89%8D%E8%A1%8C&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
49.0,知名作家承认新书AI写作比重占一半,近日，科幻作家郝景芳在接受采访时透露，自己的新书《银河学院》中AI写作比重“已经可以占到一半”，一时间“郝景芳承认用AI... 查看更多>,3202990,新,https://www.baidu.com/s?wd=%E7%9F%A5%E5%90%8D%E4%BD%9C%E5%AE%B6%E6%89%BF%E8%AE%A4%E6%96%B0%E4%B9%A6AI%E5%86%99%E4%BD%9C%E6%AF%94%E9%87%8D%E5%8D%A0%E4%B8%80%E5%8D%8A&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
50.0,科内重伤后 队友们为何要围成一圈,6月18日，世界杯小组赛加拿大队6:0大胜卡塔尔队的比赛中，加拿大队中场新星伊斯迈尔·科内遭遇凶狠犯规，小腿当场严重变形... 查看更多>,3149764,新,https://www.baidu.com/s?wd=%E7%A7%91%E5%86%85%E9%87%8D%E4%BC%A4%E5%90%8E+%E9%98%9F%E5%8F%8B%E4%BB%AC%E4%B8%BA%E4%BD%95%E8%A6%81%E5%9B%B4%E6%88%90%E4%B8%80%E5%9C%88&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_09.32
,家国总关情,家国情怀，始终是端午节不变的底色，时隔千年依然引人共鸣。习近平总书记曾深刻指出：“我们是中华儿女，要了解中华民族历史，秉... 查看更多>,7904743,,https://www.baidu.com/s?wd=%E5%AE%B6%E5%9B%BD%E6%80%BB%E5%85%B3%E6%83%85&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_05.41
1.0,多名学生违背张桂梅忠告回到大山,多名从云南华坪女子高中毕业的学生违背校长张桂梅“走出大山后不要回来”的忠告，主动返乡担任教师、医生等基层职业。张桂梅从最... 查看更多>,7809193,,https://www.baidu.com/s?wd=%E5%A4%9A%E5%90%8D%E5%AD%A6%E7%94%9F%E8%BF%9D%E8%83%8C%E5%BC%A0%E6%A1%82%E6%A2%85%E5%BF%A0%E5%91%8A%E5%9B%9E%E5%88%B0%E5%A4%A7%E5%B1%B1&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_05.41
2.0,韩乔生：孙兴慜真成亚洲一哥们了,2026世界杯A组第二轮，韩国0-1不敌东道主墨西哥。本来是一场五五开的较量，胜负天平全由一次失误改写，墨西哥也借此率先... 查看更多>,7712676,新,https://www.baidu.com/s?wd=%E9%9F%A9%E4%B9%94%E7%94%9F%EF%BC%9A%E5%AD%99%E5%85%B4%E6%85%9C%E7%9C%9F%E6%88%90%E4%BA%9A%E6%B4%B2%E4%B8%80%E5%93%A5%E4%BB%AC%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_05.41
3.0,端午节最硬核的“龙舟”竞渡来了,又到一年端午时，一起来看最硬核的“龙舟”竞渡。 查看更多>,7616925,,https://www.baidu.com/s?wd=%E7%AB%AF%E5%8D%88%E8%8A%82%E6%9C%80%E7%A1%AC%E6%A0%B8%E7%9A%84%E2%80%9C%E9%BE%99%E8%88%9F%E2%80%9D%E7%AB%9E%E6%B8%A1%E6%9D%A5%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_05.41
4.0,今年端午60年一遇,快接住60年一遇的端午好运！丙午年甲午月端午节，又是农历五月初五，五福临门，好运翻倍！记得要挂艾草、吃粽子，以此驱病纳祥... 查看更多>,7521471,新,https://www.baidu.com/s?wd=%E4%BB%8A%E5%B9%B4%E7%AB%AF%E5%8D%8860%E5%B9%B4%E4%B8%80%E9%81%87&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_05.41
5.0,韩国门将超级失误,6月19日的世界杯比赛，韩国门将金承奎接球脱手，导致墨西哥队比分领先。詹俊：超级失误！ 查看更多>,7428334,热,https://www.baidu.com/s?wd=%E9%9F%A9%E5%9B%BD%E9%97%A8%E5%B0%86%E8%B6%85%E7%BA%A7%E5%A4%B1%E8%AF%AF&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_05.41
6.0,孩子烧光几十万手机爸爸问开不开心,近日，广东一名5岁男孩在家中玩火，意外引发火灾，家中环境被烧得面目全非，屋内价值几十万元的手机货物全部损毁，损失惨重。面... 查看更多>,7333883,,https://www.baidu.com/s?wd=%E5%AD%A9%E5%AD%90%E7%83%A7%E5%85%89%E5%87%A0%E5%8D%81%E4%B8%87%E6%89%8B%E6%9C%BA%E7%88%B8%E7%88%B8%E9%97%AE%E5%BC%80%E4%B8%8D%E5%BC%80%E5%BF%83&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_05.41
7.0,首支32强诞生！墨西哥战胜韩国出线,北京时间6月19日，2026年美加墨世界杯继续进行。在A组第二轮角逐中，墨西哥1-0战胜韩国。 查看更多>,7234815,热,https://www.baidu.com/s?wd=%E9%A6%96%E6%94%AF32%E5%BC%BA%E8%AF%9E%E7%94%9F%EF%BC%81%E5%A2%A8%E8%A5%BF%E5%93%A5%E6%88%98%E8%83%9C%E9%9F%A9%E5%9B%BD%E5%87%BA%E7%BA%BF&sa=fyb_news&rsv_dl=fyb_news,2026-06-19_05.41
